,user_id,checkin_frequency,time_of_day_preference,workout_diversity,seasonal_variability,weekend_preference,avg_workout_duration,checkin_regularity,age,gender
1384,user_2244,5.142857142857142,morning,6,2.573367875415838,0.3333333333333333,112.04166666666667,124.8459883779253,27,Male
1385,user_2245,6.549295774647887,morning,6,2.2509257354845507,0.24193548387096775,108.04838709677419,116.32654715829268,56,Non-binary
1386,user_2246,7.007299270072993,morning,6,3.5023801430836525,0.203125,106.96875,122.0993400798148,30,Male
1387,user_2247,4.708029197080292,afternoon,6,2.2135943621178655,0.2558139534883721,99.83720930232558,122.82019236089782,48,Female
1388,user_2248,5.1985559566787005,morning,6,2.936362072739365,0.2708333333333333,106.625,111.5972091733577,24,Male
1389,user_2249,7.3144876325088335,morning,6,2.4698178070456938,0.2753623188405797,108.84057971014492,116.65481805713733,59,Female
1390,user_225,7.3426573426573425,morning,6,2.9814239699997196,0.2857142857142857,101.62857142857143,106.72579017346297,41,Male
1391,user_2250,5.531914893617021,morning,6,3.4896672875473067,0.28846153846153844,105.59615384615384,122.05389359285707,59,Male
1392,user_2251,7.288732394366197,morning,6,3.478505426185217,0.2463768115942029,90.8695652173913,115.26573774763888,53,Male
1393,user_2252,4.697508896797153,morning,6,2.6749870196985173,0.22727272727272727,110.43181818181819,134.01945281191246,37,Female
1394,user_2253,5.704225352112676,morning,6,1.9550504398153572,0.4074074074074074,109.38888888888889,115.61792087927816,21,Non-binary
1395,user_2254,6.872727272727273,afternoon,6,2.263232692902394,0.30158730158730157,100.44444444444444,134.1021734119258,24,Male
1396,user_2255,7.234042553191489,evening,6,2.2509257354845507,0.35294117647058826,105.36764705882354,126.35563051992833,18,Male
1397,user_2256,5.13986013986014,morning,6,2.4698178070456938,0.30612244897959184,107.85714285714286,124.09350562498376,61,Female
1398,user_2257,5.867158671586716,afternoon,6,2.0027758514399734,0.24528301886792453,102.54716981132076,118.33459732080438,62,Female
1399,user_2258,4.859154929577465,evening,6,2.1705094128132942,0.3695652173913043,101.5,137.5742701161078,59,Non-binary
1400,user_2259,6.2989323843416365,evening,6,2.8067379246694513,0.3389830508474576,114.27118644067797,108.867948394088,64,Male
1401,user_226,6.971830985915493,morning,6,2.913569784454954,0.25757575757575757,110.04545454545455,120.34218439995948,22,Male
1402,user_2260,5.848375451263538,morning,6,1.7126976771553504,0.2777777777777778,102.53703703703704,123.27586266743616,30,Female
1403,user_2261,7.288732394366197,morning,6,2.766867462592951,0.2318840579710145,106.42028985507247,102.4306302873858,39,Male
1404,user_2262,5.806451612903225,afternoon,6,2.913569784454954,0.18518518518518517,97.4074074074074,113.3178352475723,38,Male
1405,user_2263,6.263736263736264,morning,6,2.496664441476534,0.2807017543859649,109.9298245614035,123.30413118072633,39,Female
1406,user_2264,6.521739130434783,morning,6,2.8674417556808756,0.23333333333333334,110.81666666666666,105.93987245179352,45,Female
1407,user_2265,5.268817204301075,afternoon,6,2.4698178070456938,0.1836734693877551,101.28571428571429,122.57600768329203,26,Female
1408,user_2266,6.971830985915493,morning,6,2.065591117977289,0.24242424242424243,102.5,122.98746222841017,43,Male
1409,user_2267,8.11111111111111,morning,6,2.5407785333546005,0.2602739726027397,103.13698630136986,109.56058199352796,26,Male
1410,user_2268,7.148014440433213,morning,6,5.059644256269407,0.3181818181818182,106.04545454545455,101.22609641863033,32,Male
1411,user_2269,5.658362989323843,morning,6,1.1595018087284057,0.33962264150943394,104.83018867924528,125.3567864396885,27,Non-binary
1412,user_227,4.947368421052632,morning,6,2.110818693198342,0.2978723404255319,108.95744680851064,128.46408171101788,51,Male
1413,user_2270,6.739130434782609,morning,6,3.2591750830880843,0.2903225806451613,105.2258064516129,121.4170678759156,41,Male
1414,user_2271,7.0462633451957295,morning,6,2.6331223544175333,0.3181818181818182,104.34848484848484,121.09535538638073,59,Male
1415,user_2272,4.590747330960854,afternoon,6,1.9465068427541907,0.32558139534883723,95.97674418604652,129.20810582512826,25,Male
1416,user_2273,6.443661971830986,morning,6,2.9981475762358474,0.39344262295081966,110.34426229508196,133.0229781348486,41,Female
1417,user_2274,7.553191489361702,morning,6,3.142893217686178,0.23943661971830985,112.49295774647888,121.13086963131963,33,Male
1418,user_2275,6.0,morning,6,2.1186998109427604,0.30357142857142855,103.25,112.98217135358588,43,Non-binary
1419,user_2276,8.945454545454545,afternoon,6,3.9665266081716037,0.3170731707317073,104.04878048780488,116.20701116733208,44,Male
1420,user_2277,6.595744680851063,afternoon,6,2.6583202716502514,0.27419354838709675,109.98387096774194,111.9957576284743,54,Female
1421,user_2278,5.934065934065934,morning,6,2.836272984824353,0.3888888888888889,103.18518518518519,118.22214704635354,21,Male
1422,user_2279,5.672727272727273,morning,6,2.2997584414213788,0.38461538461538464,105.01923076923077,114.31899984468986,41,Female
1423,user_228,7.4204946996466425,morning,6,3.9157800414902435,0.3142857142857143,98.25714285714285,124.85756249499254,23,Female
1424,user_2280,6.798561151079136,morning,6,3.4657049948186747,0.2698412698412698,99.01587301587301,106.11797237670537,36,Non-binary
1425,user_2281,6.461538461538462,morning,6,2.796823595120404,0.125,112.46428571428571,123.44766745194744,53,Male
1426,user_2282,7.527272727272727,morning,6,4.383048152953731,0.2898550724637681,104.47826086956522,129.29708238629527,56,Non-binary
1427,user_2283,6.777777777777778,morning,6,3.314949304120485,0.3114754098360656,103.93442622950819,114.84127587269221,27,Female
1428,user_2284,6.679245283018868,morning,6,3.414023367751831,0.3050847457627119,108.35593220338983,122.71181300189372,42,Non-binary
1429,user_2285,6.512455516014234,morning,6,3.2472210341220142,0.26229508196721313,102.31147540983606,120.16317883620839,35,Female
1430,user_2286,5.97864768683274,morning,6,2.0655911179772892,0.2857142857142857,106.35714285714286,122.34560255541048,36,Male
1431,user_2287,6.021505376344086,afternoon,6,2.3664319132398464,0.32142857142857145,110.01785714285714,127.89437455873906,53,Male
1432,user_2288,6.559139784946236,afternoon,6,2.5582111805799856,0.2786885245901639,102.08196721311475,109.03647215444477,27,Male
1433,user_2289,6.914893617021276,morning,6,1.9002923751652299,0.27692307692307694,106.3076923076923,123.53482575615338,50,Male
1434,user_229,6.948529411764706,morning,6,2.830390628713837,0.30158730158730157,103.55555555555556,116.52551167207517,39,Female
1435,user_2290,5.719424460431654,afternoon,6,2.1628170930011112,0.2830188679245283,93.18867924528301,106.09861942429117,22,Male
1436,user_2291,6.569343065693431,morning,6,3.1622776601683795,0.3,104.96666666666667,102.06032985093239,64,Male
1437,user_2292,5.675675675675676,afternoon,6,2.7264140062238043,0.46938775510204084,102.81632653061224,105.20253179004516,52,Male
1438,user_2293,7.285714285714286,morning,6,2.8982753492378874,0.45588235294117646,103.01470588235294,108.69700500210185,61,Female
1439,user_2294,5.473684210526316,morning,6,1.7511900715418263,0.34615384615384615,107.78846153846153,127.38731121592733,51,Male
1440,user_2295,6.678445229681978,afternoon,6,3.4009802508492557,0.2857142857142857,99.44444444444444,118.64483347277783,50,Male
1441,user_2296,6.808510638297872,morning,6,2.5473297566057065,0.34375,99.859375,95.25253845934664,38,Female
1442,user_2297,5.664335664335664,morning,6,2.1705094128132942,0.2962962962962963,106.74074074074075,94.8141065668177,34,Male
1443,user_2298,6.0,morning,6,2.4608038433722332,0.32727272727272727,112.2909090909091,102.95729407145336,39,Male
1444,user_2299,5.957446808510638,afternoon,6,2.503331114069145,0.2857142857142857,107.89285714285714,149.69184283536563,54,Male
1445,user_23,6.7368421052631575,afternoon,6,2.4129281427805145,0.359375,114.796875,98.51890376146852,19,Female
1446,user_230,7.985611510791366,morning,6,2.4585451886114367,0.2972972972972973,112.86486486486487,120.55688262496516,28,Non-binary
1447,user_2300,5.824175824175825,morning,6,2.1628170930011117,0.2641509433962264,107.94339622641509,130.3195790538253,32,Non-binary
1448,user_2301,6.126760563380282,afternoon,6,2.8982753492378874,0.3103448275862069,111.89655172413794,110.83094670202529,52,Female
1449,user_2302,8.586572438162545,morning,6,3.2472210341220142,0.2345679012345679,91.18518518518519,116.51054170809579,45,Male
1450,user_2303,7.84452296819788,morning,6,2.1705094128132942,0.2702702702702703,102.48648648648648,124.90095619508878,24,Female
1451,user_2304,6.61764705882353,morning,6,2.3570226039551585,0.2,106.13333333333334,117.4474153943673,49,Female
1452,user_2305,7.078651685393258,morning,6,3.198958163736021,0.25396825396825395,101.6984126984127,117.87296646907633,28,Female
1453,user_2306,6.996466431095406,morning,6,2.4585451886114367,0.30303030303030304,110.4090909090909,113.38335458149865,27,Female
1454,user_2307,5.867158671586716,morning,6,2.263232692902394,0.20754716981132076,97.79245283018868,109.55854616463012,26,Female
1455,user_2308,6.188811188811189,morning,6,2.2335820757001272,0.3728813559322034,111.79661016949153,126.16152179875263,31,Male
1456,user_2309,6.9642857142857135,afternoon,6,1.8408935028645435,0.2153846153846154,109.93846153846154,110.82031677055875,30,Male
1457,user_231,7.077464788732394,morning,6,3.683295625749672,0.16417910447761194,100.02985074626865,138.413142085923,33,Female
1458,user_2310,5.127272727272728,afternoon,6,1.8287822299126937,0.2765957446808511,101.36170212765957,107.96611787359798,42,Female
1459,user_2311,6.37630662020906,morning,6,2.183269719175042,0.3114754098360656,113.45901639344262,116.45417614342104,19,Female
1460,user_2312,7.294117647058823,morning,6,2.2997584414213783,0.3548387096774194,105.24193548387096,108.43986019305133,52,Female
1461,user_2313,5.338078291814947,morning,6,2.0548046676563256,0.26,98.9,129.93696797393147,24,Female
1462,user_2314,6.857142857142857,evening,6,3.5652645218989165,0.265625,106.140625,145.08390142831504,38,Non-binary
1463,user_2315,8.525179856115107,afternoon,6,2.8067379246694513,0.2911392405063291,101.53164556962025,119.51451424081978,35,Male
1464,user_2316,8.043478260869566,morning,6,2.4129281427805145,0.32432432432432434,100.48648648648648,120.57259066422391,20,Female
1465,user_2317,5.704225352112676,morning,6,2.2211108331943574,0.24074074074074073,103.92592592592592,121.38648110026178,59,Female
1466,user_2318,6.631578947368421,morning,6,1.567021236472421,0.25396825396825395,110.95238095238095,131.61024859673884,56,Non-binary
1467,user_2319,6.421052631578948,morning,6,2.2335820757001272,0.3770491803278688,103.90163934426229,124.08095020344511,58,Non-binary
1468,user_232,6.474820143884892,afternoon,6,2.5385910352879693,0.36666666666666664,103.36666666666666,115.41730500983587,50,Female
1469,user_2320,6.109090909090909,morning,6,2.2211108331943574,0.30357142857142855,108.53571428571429,107.46349470216708,28,Female
1470,user_2321,5.364963503649635,afternoon,6,2.3309511649396115,0.2857142857142857,102.95918367346938,104.83289429826094,56,Male
1471,user_2322,6.167247386759582,afternoon,6,2.7264140062238043,0.2542372881355932,108.42372881355932,119.35347741512554,41,Female
1472,user_2323,6.61764705882353,afternoon,6,3.126943839882286,0.3,106.7,125.18073433163866,63,Male
1473,user_2324,6.382978723404255,morning,6,2.70801280154532,0.31666666666666665,106.6,132.41875203796343,36,Female
1474,user_2325,5.827338129496402,morning,6,2.2705848487901865,0.3148148148148148,111.77777777777777,108.57422735024396,21,Non-binary
1475,user_2326,7.368421052631579,morning,6,3.2998316455372216,0.2857142857142857,110.54285714285714,123.39035397627504,43,Male
1476,user_2327,9.032258064516128,morning,6,3.5023801430836525,0.2619047619047619,103.30952380952381,120.21178783614958,55,Female
1477,user_2328,6.085409252669039,morning,6,2.3118054512532935,0.24561403508771928,95.57894736842105,136.47483474795095,59,Male
1478,user_2329,6.914893617021276,morning,6,2.7182510717166815,0.27692307692307694,102.03076923076924,106.65907711094603,49,Male
1479,user_233,7.132867132867133,morning,6,3.190262963734773,0.3235294117647059,101.25,123.03532639973184,26,Male
1480,user_2330,6.46643109540636,morning,6,3.142893217686178,0.2786885245901639,104.04918032786885,109.61382005943685,56,Male
1481,user_2331,7.116788321167884,morning,6,3.3416562759605704,0.35384615384615387,100.6923076923077,125.35321425241833,62,Female
1482,user_2332,6.170212765957446,afternoon,6,2.250925735484551,0.29310344827586204,111.53448275862068,119.92519075843121,63,Non-binary
1483,user_2333,6.338028169014084,afternoon,6,2.8674417556808756,0.3333333333333333,95.51666666666667,134.26981132262196,53,Non-binary
1484,user_2334,7.555555555555555,morning,6,3.4896672875473067,0.3088235294117647,107.0,115.98213730431543,57,Male
1485,user_2335,6.344086021505376,morning,6,2.1317702607092643,0.288135593220339,107.77966101694915,110.77291563588773,54,Female
1486,user_2336,6.085409252669039,morning,6,1.8287822299126937,0.21052631578947367,110.49122807017544,110.17148233313611,50,Female
1487,user_2337,6.585365853658537,morning,6,2.4966644414765344,0.20634920634920634,111.14285714285714,129.4677925479725,53,Male
1488,user_2338,6.276595744680851,afternoon,6,1.5951314818673865,0.288135593220339,102.05084745762711,138.69086734466507,20,Male
1489,user_2339,6.148409893992933,afternoon,6,2.3475755815545343,0.27586206896551724,99.86206896551724,136.0784340943263,26,Male
1490,user_234,8.093525179856114,morning,6,2.9907264074877267,0.3333333333333333,109.88,111.79719053017647,23,Male
1491,user_2340,5.785714285714286,afternoon,6,2.170509412813294,0.2962962962962963,107.0925925925926,120.76891114191383,25,Non-binary
1492,user_2341,6.195652173913044,morning,6,3.6224607965059086,0.2982456140350877,106.40350877192982,108.08781903330562,50,Female
1493,user_2342,7.157894736842105,morning,6,2.5733678754158373,0.3382352941176471,106.41176470588235,120.85625088741472,23,Female
1494,user_2343,5.760869565217392,morning,6,2.496664441476534,0.24528301886792453,114.98113207547169,102.00930073232261,58,Male
1495,user_2344,6.254416961130742,morning,6,2.024845673131659,0.3050847457627119,115.7457627118644,125.31029725809077,56,Female
1496,user_2345,5.338078291814947,afternoon,6,2.9814239699997196,0.32,104.7,117.31030787332088,21,Male
1497,user_2346,7.208480565371024,morning,6,2.0976176963403033,0.29411764705882354,101.79411764705883,133.65445669585077,30,Male
1498,user_2347,6.192170818505338,morning,6,1.3984117975602017,0.3103448275862069,103.53448275862068,107.60959034787322,19,Female
1499,user_2348,7.366548042704626,morning,6,2.2335820757001272,0.2898550724637681,97.34782608695652,109.40839694562966,22,Male
1500,user_2349,6.678445229681978,evening,6,2.3593784492248515,0.3333333333333333,105.65079365079364,116.74178048332897,61,Female
1501,user_235,5.2075471698113205,morning,6,2.1186998109427604,0.34782608695652173,96.1086956521739,113.40988056647011,33,Female
1502,user_2350,6.276595744680851,morning,6,3.7549966711037173,0.3389830508474576,104.89830508474576,113.15382567002698,44,Male
1503,user_2351,5.551601423487544,morning,6,3.011090610836324,0.17307692307692307,100.23076923076923,132.61800368713435,49,Female
1504,user_2352,6.0,afternoon,6,1.5776212754932306,0.26785714285714285,104.96428571428571,127.72917740650632,38,Male
1505,user_2353,6.881720430107526,morning,6,2.590581230363393,0.328125,103.734375,115.35878269780638,25,Female
1506,user_2354,6.947368421052632,morning,6,2.716206504995115,0.25757575757575757,103.0909090909091,110.33040849403912,55,Male
1507,user_2355,6.866197183098591,morning,6,2.6352313834736494,0.26153846153846155,104.49230769230769,132.04757665326537,25,Male
1508,user_2356,5.531914893617021,morning,6,2.2010098692292233,0.38461538461538464,101.82692307692308,110.88664057867173,20,Non-binary
1509,user_2357,8.369565217391305,morning,6,3.3015148038438356,0.2857142857142857,108.98701298701299,117.50342958787323,61,Male
1510,user_2358,4.765342960288809,morning,6,2.674987019698517,0.3409090909090909,99.79545454545455,129.28458483504133,20,Female
1511,user_2359,4.4839857651245545,morning,6,2.2997584414213788,0.35714285714285715,93.57142857142857,110.2964685545723,39,Non-binary
1512,user_236,7.580071174377224,morning,6,2.960855732160327,0.323943661971831,106.63380281690141,120.1382579996759,46,Male
1513,user_2360,5.7491289198606275,afternoon,6,2.5495097567963922,0.34545454545454546,108.94545454545455,120.36945949233379,23,Male
1514,user_2361,7.164179104477612,afternoon,6,2.5473297566057065,0.421875,108.734375,96.27100551472485,19,Male
1515,user_2362,5.7894736842105265,morning,6,3.2058973436118907,0.3090909090909091,102.65454545454546,119.5564902779231,40,Female
1516,user_2363,6.714801444043322,morning,6,2.440400695696417,0.2903225806451613,93.0,117.2364524896149,61,Non-binary
1517,user_2364,4.821428571428571,morning,6,1.1785113019775793,0.4,107.35555555555555,124.31871634903693,19,Non-binary
1518,user_2365,6.113207547169811,morning,6,2.1186998109427604,0.37037037037037035,102.4074074074074,119.24402660505447,55,Female
1519,user_2366,6.521739130434783,morning,6,2.8674417556808756,0.23333333333333334,117.06666666666666,112.63103933993371,34,Female
1520,user_2367,4.8736462093862825,morning,6,2.068278940998476,0.26666666666666666,99.77777777777777,106.06811754836464,52,Male
1521,user_2368,7.707509881422925,morning,6,3.3747427885527643,0.26153846153846155,109.49230769230769,105.84966011109778,51,Non-binary
1522,user_2369,8.302583025830259,morning,6,2.1213203435596424,0.28,95.73333333333333,117.76263078091165,40,Non-binary
1523,user_237,7.500000000000001,morning,6,3.8369548110737792,0.2153846153846154,111.56923076923077,103.59990457608829,20,Female
1524,user_2370,5.781818181818182,morning,6,2.496664441476534,0.32075471698113206,103.60377358490567,106.05334609145801,47,Male
1525,user_2371,7.391304347826088,morning,6,3.0477678535099892,0.22058823529411764,101.3529411764706,119.54295405928097,25,Male
1526,user_2372,6.885245901639345,evening,6,2.9514591494904874,0.3392857142857143,98.16071428571429,99.89735472714722,39,Male
1527,user_2373,5.704225352112676,morning,6,2.1705094128132942,0.18518518518518517,98.16666666666667,122.48805812471682,61,Male
1528,user_2374,6.996466431095406,morning,6,2.913569784454954,0.3181818181818182,106.45454545454545,114.85544217038148,53,Female
1529,user_2375,6.021505376344086,morning,6,1.837873166945363,0.25,108.89285714285714,106.68258088354006,22,Male
1530,user_2376,6.857142857142857,afternoon,6,3.0623157540948935,0.296875,101.4375,111.74344060470469,30,Male
1531,user_2377,7.0212765957446805,afternoon,6,2.503331114069145,0.25757575757575757,101.98484848484848,117.72559766743105,46,Male
1532,user_2378,7.065217391304349,afternoon,6,2.9154759474226504,0.3230769230769231,98.84615384615384,127.13476223227515,48,Non-binary
1533,user_2379,5.618374558303887,afternoon,6,1.888562063228706,0.3018867924528302,104.62264150943396,129.10058252091594,64,Female
1534,user_238,7.1223021582733805,afternoon,6,3.3065591380365986,0.2878787878787879,97.66666666666667,113.35452808980125,37,Male
1535,user_2380,5.512367491166078,morning,6,2.2010098692292233,0.3076923076923077,102.96153846153847,122.41965752696588,33,Male
1536,user_2381,6.981818181818182,morning,6,2.6749870196985173,0.375,99.46875,130.40357028023843,59,Male
1537,user_2382,5.785714285714286,morning,6,2.7968235951204043,0.37037037037037035,99.96296296296296,120.22804589141388,47,Non-binary
1538,user_2383,5.531914893617021,morning,6,2.394437999475729,0.4230769230769231,109.92307692307692,121.48091434056465,33,Female
1539,user_2384,5.591397849462365,afternoon,6,1.8135294011647256,0.25,100.3076923076923,124.80421687194551,29,Male
1540,user_2385,6.240875912408759,afternoon,6,1.766981104093143,0.3157894736842105,108.71929824561404,108.11810371371372,34,Male
1541,user_2386,6.654545454545455,morning,6,2.0248456731316584,0.29508196721311475,97.88524590163935,126.55935388779915,33,Male
1542,user_2387,6.107142857142857,afternoon,6,2.584139659108574,0.2807017543859649,104.36842105263158,119.55451807526052,29,Male
1543,user_2388,5.809859154929577,afternoon,6,3.5355339059327378,0.2909090909090909,95.01818181818182,125.96717929111713,25,Female
1544,user_2389,6.148409893992933,morning,6,2.6161889160464775,0.3793103448275862,102.41379310344827,132.46234391853022,37,Non-binary
1545,user_239,5.274725274725275,afternoon,6,2.2509257354845507,0.20833333333333334,98.3125,122.19255818827818,53,Male
1546,user_2390,6.188811188811189,morning,6,2.7264140062238043,0.3220338983050847,106.1864406779661,104.3933371653819,20,Female
1547,user_2391,5.915492957746479,morning,6,2.3664319132398464,0.4107142857142857,100.30357142857143,118.92024886126664,33,Female
1548,user_2392,5.760869565217392,morning,6,2.8693785622209793,0.2641509433962264,98.0754716981132,113.73648959264001,47,Male
1549,user_2393,6.042402826855123,evening,6,2.584139659108574,0.2982456140350877,101.40350877192982,115.25688417899102,62,Female
1550,user_2394,5.864661654135338,afternoon,6,2.2010098692292237,0.25,110.59615384615384,121.8721606004085,40,Female
1551,user_2395,6.559139784946236,afternoon,6,2.2827858224351907,0.3114754098360656,108.04918032786885,129.06234095625007,45,Male
1552,user_2396,6.428571428571428,morning,6,2.0,0.31666666666666665,96.56666666666666,116.73900014761406,57,Male
1553,user_2397,4.982332155477032,morning,6,0.9486832980505138,0.2765957446808511,107.7872340425532,126.58334406693908,22,Female
1554,user_2398,7.793594306049822,morning,6,2.6687491868330793,0.2602739726027397,92.52054794520548,115.99315906518692,37,Male
1555,user_2399,6.75,morning,6,2.110818693198342,0.31746031746031744,107.06349206349206,133.9438908314333,57,Male
1556,user_24,5.434782608695652,morning,6,1.8856180831641267,0.4,101.76,117.44098966894724,38,Male
1557,user_240,6.798561151079136,afternoon,6,2.7507574714370344,0.25396825396825395,96.6984126984127,98.50304872512238,36,Male
1558,user_2400,6.521739130434783,afternoon,6,2.788866755113585,0.26666666666666666,105.33333333333333,122.18342124781081,61,Female
1559,user_2401,5.2631578947368425,morning,6,3.2317865716108862,0.24,96.56,104.73140248591474,18,Non-binary
1560,user_2402,6.4363636363636365,morning,6,2.4698178070456938,0.2711864406779661,109.66101694915254,121.62434230555294,47,Female
1561,user_2403,6.678445229681978,morning,6,2.584139659108574,0.2857142857142857,116.68253968253968,111.76302647917262,38,Female
1562,user_2404,6.173285198555957,afternoon,6,1.636391694484477,0.2631578947368421,93.98245614035088,127.0737591312237,37,Male
1563,user_2405,7.5,morning,6,2.378141197564929,0.2535211267605634,96.1830985915493,112.12009606680233,23,Female
1564,user_2406,6.064981949458485,morning,6,2.590581230363393,0.30357142857142855,101.98214285714286,108.55477600704351,39,Female
1565,user_2407,6.236559139784946,morning,6,1.2292725943057181,0.25862068965517243,105.58620689655173,117.06639184774863,35,Female
1566,user_2408,7.368421052631579,morning,6,2.8674417556808756,0.18571428571428572,108.37142857142857,126.8966542883035,25,Male
1567,user_2409,6.389891696750903,morning,6,3.784471194529326,0.2542372881355932,95.61016949152543,122.87995016950492,56,Female
1568,user_241,4.6643109540636045,morning,6,2.1186998109427604,0.38636363636363635,114.81818181818181,117.36737054127985,43,Male
1569,user_2410,5.294117647058823,morning,6,2.2509257354845507,0.2708333333333333,101.70833333333333,103.49787611722792,49,Female
1570,user_2411,6.866197183098591,morning,6,2.798809270624444,0.2153846153846154,100.24615384615385,127.75919421454256,50,Male
1571,user_2412,5.294117647058823,morning,6,2.6997942308422114,0.3125,99.89583333333333,102.07125080314262,33,Male
1572,user_2413,6.914893617021276,morning,6,2.173067468400883,0.24615384615384617,112.63076923076923,131.6710932046753,29,Male
1573,user_2414,7.282608695652175,morning,6,2.4060109910158114,0.2537313432835821,105.22388059701493,119.0402852419697,55,Male
1574,user_2415,7.208480565371024,morning,6,2.859681411936962,0.38235294117647056,103.6029411764706,106.10834559105405,51,Female
1575,user_2416,6.752767527675277,morning,6,2.1317702607092643,0.29508196721311475,109.11475409836065,102.3587851820976,31,Male
1576,user_2417,7.2631578947368425,morning,6,2.846049894151541,0.3333333333333333,111.4927536231884,119.36922305820974,53,Male
1577,user_2418,6.755725190839695,morning,6,2.183269719175042,0.23728813559322035,101.40677966101696,129.01652867092818,50,Female
1578,user_2419,7.5,morning,6,2.6853512081497106,0.28169014084507044,112.29577464788733,133.9334187666614,40,Male
1579,user_242,6.105263157894737,morning,6,2.7406406388125957,0.3275862068965517,107.34482758620689,116.19289229789995,20,Male
1580,user_2420,7.76595744680851,morning,6,2.0027758514399734,0.3150684931506849,99.89041095890411,116.78480185891877,62,Female
1581,user_2421,6.847826086956522,morning,6,2.496664441476534,0.2698412698412698,111.47619047619048,125.49991098532368,19,Male
1582,user_2422,7.82608695652174,morning,6,2.3475755815545343,0.2916666666666667,98.06944444444444,107.59949959866587,58,Non-binary
1583,user_2423,5.935251798561151,evening,6,2.9907264074877267,0.23636363636363636,109.85454545454546,130.47225541839256,38,Female
1584,user_2424,7.883211678832117,morning,6,2.0976176963403033,0.2777777777777778,103.88888888888889,123.47974524151505,19,Female
1585,user_2425,5.894736842105263,afternoon,6,2.5473297566057065,0.375,106.03571428571429,123.33856117776254,44,Male
1586,user_2426,5.611510791366906,morning,6,2.2997584414213788,0.25,111.57692307692308,113.2625719118122,26,Female
1587,user_2427,6.2105263157894735,afternoon,6,2.0789954839350235,0.23728813559322035,94.71186440677967,118.06290555153903,18,Male
1588,user_2428,6.739130434782609,morning,6,3.0477678535099897,0.20967741935483872,117.70967741935483,112.77734725841361,28,Male
1589,user_2429,7.256317689530687,morning,6,3.591656999213594,0.2835820895522388,100.19402985074628,132.67147236847705,20,Male
1590,user_243,5.28169014084507,afternoon,6,2.0,0.3,98.56,139.50552557754358,36,Female
1591,user_2430,5.531914893617021,morning,6,2.485513584307633,0.28846153846153844,110.84615384615384,104.22104713860183,40,Female
1592,user_2431,6.572438162544169,morning,6,3.2930904093942583,0.24193548387096775,111.11290322580645,112.3141160128045,43,Female
1593,user_2432,5.892857142857142,afternoon,6,2.4608038433722332,0.2909090909090909,108.50909090909092,126.71987738137204,21,Female
1594,user_2433,3.8059701492537314,afternoon,6,1.429840705968481,0.2647058823529412,110.8529411764706,126.18640012203208,35,Male
1595,user_2434,7.014388489208632,afternoon,6,3.3747427885527643,0.23076923076923078,101.1076923076923,129.93435461007417,23,Male
1596,user_2435,6.593406593406594,morning,6,4.396968652757639,0.38333333333333336,86.88333333333334,120.65455856063264,52,Female
1597,user_2436,6.0,afternoon,6,2.836272984824353,0.30357142857142855,109.25,131.18026253770526,39,Male
1598,user_2437,7.037037037037037,afternoon,6,3.529242915351047,0.19298245614035087,112.71929824561404,111.45220861514952,60,Female
1599,user_2438,7.027972027972028,afternoon,6,2.406010991015812,0.34328358208955223,111.4776119402985,102.50978689986829,32,Male
1600,user_2439,6.46643109540636,morning,6,2.64365067451978,0.36065573770491804,112.98360655737704,105.87115610455595,39,Female
1601,user_244,6.93950177935943,morning,6,2.8382310609877335,0.27692307692307694,109.70769230769231,121.12858734674919,37,Male
1602,user_2440,4.835164835164836,afternoon,6,2.2211108331943574,0.38636363636363635,103.1590909090909,120.8696707114564,54,Female
1603,user_2441,7.3426573426573425,morning,6,2.943920288775949,0.3,103.15714285714286,109.98504509672003,59,Male
1604,user_2442,6.421052631578948,morning,6,2.4698178070456938,0.2786885245901639,97.29508196721312,135.0842580749549,29,Male
1605,user_2443,6.526315789473684,morning,6,1.6193277068654826,0.2903225806451613,101.58064516129032,137.9171724191278,64,Female
1606,user_2444,7.127659574468085,morning,6,2.1628170930011112,0.2835820895522388,101.74626865671642,125.10628488402378,59,Female
1607,user_2445,5.83969465648855,afternoon,6,2.4698178070456938,0.29411764705882354,107.70588235294117,106.89466300799043,55,Male
1608,user_2446,6.421052631578948,morning,6,2.0248456731316584,0.36065573770491804,106.54098360655738,118.21915873294577,35,Male
1609,user_2447,6.569343065693431,morning,6,2.6246692913372702,0.2833333333333333,102.9,109.09123308578775,62,Female
1610,user_2448,4.708029197080292,morning,6,2.406010991015812,0.27906976744186046,109.86046511627907,107.99363339947395,52,Female
1611,user_2449,5.698924731182795,morning,6,2.110818693198342,0.32075471698113206,108.43396226415095,133.75238118290278,47,Male
1612,user_245,6.996466431095406,afternoon,6,1.8973665961010273,0.24242424242424243,100.01515151515152,110.78463167508667,49,Female
1613,user_2450,5.559440559440559,morning,6,2.110818693198342,0.41509433962264153,98.66037735849056,130.09823414598475,41,Female
1614,user_2451,7.259786476868327,morning,6,2.8982753492378874,0.29411764705882354,103.05882352941177,112.86365216534284,59,Male
1615,user_2452,7.24907063197026,morning,6,2.592724864350674,0.3230769230769231,98.81538461538462,108.30345627390206,47,Female
1616,user_2453,7.366548042704626,morning,6,2.4698178070456938,0.37681159420289856,104.10144927536231,112.5697286589959,31,Male
1617,user_2454,6.666666666666666,morning,6,2.6997942308422114,0.24193548387096775,99.56451612903226,112.80905575400095,23,Non-binary
